GEO_TTL,GEOID,EMP,ZIP,index_gaz,rho
"Middleburg, FL",8600000US32050,0,32050,,
"Lawtey, FL",8600000US32058,186,32058,10294.0,0.9953300878187763
"Mc Alpin, FL",8600000US32062,126,32062,10298.0,0.7888286684979637
"Richland, GA",8600000US31825,356,31825,10260.0,1.0432068680801796
"Columbus, GA",8600000US31901,13825,31901,10269.0,1199.4400241814049
"Macclenny, FL",8600000US32063,5255,32063,10299.0,19.852639917354384
"Gainesville, FL",8600000US32608,22395,32608,10525.0,221.7318565915777
"Alachua, FL",8600000US32615,5410,32615,10528.0,15.061254805365033
"La Crosse, FL",8600000US32658,31,32658,10546.0,3.983511347032072
"Gainesville, FL",8600000US32602,498,32602,,
"Gainesville, FL",8600000US32604,88,32604,,
"Gainesville, FL",8600000US32606,9280,32606,10523.0,209.60731041634267
"Anthony, FL",8600000US32617,194,32617,10530.0,2.5346538792942948
"Gainesville, FL",8600000US32627,0,32627,,
"Earleton, FL",8600000US32631,0,32631,10538.0,0.0
"Hawthorne, FL",8600000US32640,1033,32640,10540.0,1.909323812990113
"Micanopy, FL",8600000US32667,461,32667,10549.0,1.9122169871675763
"Chiefland, FL",8600000US32626,2519,32626,10536.0,4.764583607358363
"Lochloosa, FL",8600000US32662,0,32662,,
"Lowell, FL",8600000US32663,0,32663,,
"Gainesville, FL",8600000US32610,92,32610,,
"Fairfield, FL",8600000US32634,0,32634,,
"Keystone Heights, FL",8600000US32656,1879,32656,10545.0,12.884229282341023
"Gainesville, FL",8600000US32609,8514,32609,10526.0,29.27350856914917
"Gainesville, FL",8600000US32613,0,32613,,
"Cross City, FL",8600000US32628,1231,32628,10537.0,4.590679810167074
"Gainesville, FL",8600000US32605,10642,32605,10522.0,410.5862262326248
"Gainesville, FL",8600000US32611,1407,32611,,
"Gainesville, FL",8600000US32614,0,32614,,
"Alachua, FL",8600000US32616,290,32616,10529.0,174.56103917992428
"Island Grove, FL",8600000US32654,0,32654,,
"Mc Intosh, FL",8600000US32664,0,32664,10547.0,0.0
"Niceville, FL",8600000US32588,0,32588,,
"Gainesville, FL",8600000US32607,7972,32607,10524.0,260.3146156174859
"Gainesville, FL",8600000US32635,47,32635,,
"High Springs, FL",8600000US32655,115,32655,,
"Gainesville, FL",8600000US32603,1159,32603,10521.0,326.92063049704063
"Gainesville, FL",8600000US32641,889,32641,10541.0,6.984016007019022
"Chiefland, FL",8600000US32644,96,32644,,
"Altoona, FL",8600000US32702,312,32702,10562.0,2.134169635978379
"Apopka, FL",8600000US32703,17372,32703,10563.0,132.1280092844341
"Brooker, FL",8600000US32622,96,32622,10534.0,0.6089460028930264
"Pensacola, FL",8600000US32589,0,32589,,
"Bronson, FL",8600000US32621,436,32621,10533.0,2.294577670875252
"High Springs, FL",8600000US32643,1400,32643,10542.0,4.615938335231374
"Pensacola, FL",8600000US32591,176,32591,,
"Gulf Hammock, FL",8600000US32639,0,32639,10539.0,0.0
"Melrose, FL",8600000US32666,525,32666,10548.0,3.7141032451938196
"Casselberry, FL",8600000US32707,8945,32707,10564.0,356.31005387870084
"Newberry, FL",8600000US32669,2467,32669,10551.0,9.200618627667202
"Archer, FL",8600000US32618,392,32618,10531.0,1.6652053498528048
"Bell, FL",8600000US32619,272,32619,10532.0,0.8884035302334303
"Horseshoe Beach, FL",8600000US32648,0,32648,10543.0,0.0
"Apopka, FL",8600000US32704,147,32704,,
"Otter Creek, FL",8600000US32683,0,32683,10554.0,0.0
"Pensacola, FL",8600000US32592,0,32592,,
"Pensacola, FL",8600000US32593,0,32593,,
"Cedar Key, FL",8600000US32625,243,32625,10535.0,1.1072027915726286
"Cassadaga, FL",8600000US32706,32,32706,,
"Reddick, FL",8600000US32686,457,32686,10555.0,2.3870396554197
"Suwannee, FL",8600000US32692,0,32692,10556.0,0.0
"Waldo, FL",8600000US32694,193,32694,10558.0,2.784856596262558
"Williston, FL",8600000US32696,2378,32696,10559.0,6.251305630396407
"Worthington Springs, FL",8600000US32697,136,32697,10560.0,115.28100592849526
"Altamonte Springs, FL",8600000US32701,18696,32701,10561.0,1285.403954831004
"Pensacola, FL",8600000US32594,0,32594,,
"Old Town, FL",8600000US32680,335,32680,10552.0,0.5176255797705867
"Orange Lake, FL",8600000US32681,81,32681,10553.0,84.93860302213646
"Gainesville, FL",8600000US32601,9971,32601,10520.0,850.2993828144866
"Gainesville, FL",8600000US32653,2846,32653,10544.0,28.12802850707494
"Morriston, FL",8600000US32668,109,32668,10550.0,0.34639107233641225
"Trenton, FL",8600000US32693,1221,32693,10557.0,2.294555795787759
"Hurlburt Field, FL",8600000US32544,0,32544,10501.0,0.0
"Pensacola, FL",8600000US32506,4763,32506,10485.0,56.679634200612654
"Pensacola, FL",8600000US32516,235,32516,,
"Cantonment, FL",8600000US32533,4959,32533,10494.0,25.577756068978964
"Milligan, FL",8600000US32537,7,32537,,
"Gulf Breeze, FL",8600000US32561,4608,32561,10505.0,150.95434892173944
"Pensacola, FL",8600000US32507,3980,32507,10486.0,60.968130717265396
"Paxton, FL",8600000US32538,17,32538,,
"Pensacola, FL",8600000US32509,252,32509,10488.0,76.14793004543493
"Bagdad, FL",8600000US32530,0,32530,10492.0,0.0
"Destin, FL",8600000US32541,13695,32541,10499.0,455.3459106113585
"Laurel Hill, FL",8600000US32567,161,32567,10510.0,0.44601407540084026
"Mc David, FL",8600000US32568,363,32568,10511.0,0.8987183199780614
"Milton, FL",8600000US32570,5525,32570,10513.0,6.679093092164712
"Pensacola, FL",8600000US32520,0,32520,,
"Crestview, FL",8600000US32539,3310,32539,10498.0,10.506871911648242
"Mary Esther, FL",8600000US32569,3067,32569,10512.0,292.7086718403664
"Pensacola, FL",8600000US32511,0,32511,10489.0,0.0
"Pensacola, FL",8600000US32521,0,32521,,
"Pensacola, FL",8600000US32534,5550,32534,10495.0,220.72524110056708
"Fort Walton Beach, FL",8600000US32547,9592,32547,10502.0,105.99765496764331
"Pensacola, FL",8600000US32522,0,32522,,
"Baker, FL",8600000US32531,300,32531,10493.0,0.5327633324485673
"Fort Walton Beach, FL",8600000US32549,470,32549,,
"Pensacola, FL",8600000US32573,0,32573,,
"Pensacola, FL",8600000US32574,124,32574,,
"Niceville, FL",8600000US32578,5956,32578,10516.0,95.53703152327445
"Pensacola, FL",8600000US32512,0,32512,,
"Jacksonville, FL",8600000US32226,7763,32226,10383.0,35.05744442032367
"Fort Walton Beach, FL",8600000US32548,16069,32548,10503.0,477.40445515893464
"Milton, FL",8600000US32572,241,32572,,
"Miramar Beach, FL",8600000US32550,6008,32550,10504.0,347.1390037480381
"Pensacola, FL",8600000US32575,0,32575,,
"Pensacola, FL",8600000US32513,363,32513,,
"Pensacola, FL",8600000US32523,0,32523,,
"Crestview, FL",8600000US32536,5837,32536,10497.0,48.383595021965505
"Gulf Breeze, FL",8600000US32562,79,32562,,
"Shalimar, FL",8600000US32579,2016,32579,10517.0,178.7668598164554
"Valparaiso, FL",8600000US32580,707,32580,10518.0,21.854094584088607
"Pensacola, FL",8600000US32524,52,32524,,
"Destin, FL",8600000US32540,263,32540,,
"Gonzalez, FL",8600000US32560,100,32560,,
"Pensacola, FL",8600000US32581,0,32581,,
"Holt, FL",8600000US32564,163,32564,10507.0,0.6901631716373186
"Jay, FL",8600000US32565,1036,32565,10508.0,1.7339546949940636
"Pensacola, FL",8600000US32508,1071,32508,10487.0,50.94220485568159
"Pensacola, FL",8600000US32582,0,32582,,
"Milton, FL",8600000US32583,2042,32583,10519.0,5.458061926726919
"Century, FL",8600000US32535,527,32535,10496.0,2.83965402151129
"Gulf Breeze, FL",8600000US32563,3079,32563,10506.0,71.52684492624593
"Navarre, FL",8600000US32566,2461,32566,10509.0,23.607832405378925
"Milton, FL",8600000US32571,4149,32571,10514.0,15.401496180555158
"Molino, FL",8600000US32577,348,32577,10515.0,2.0240035891399737
"Pensacola, FL",8600000US32526,4049,32526,10491.0,26.87886252955455
"Pensacola, FL",8600000US32514,12542,32514,10490.0,248.17105923373435
"Panama City, FL",8600000US32412,0,32412,,
"Grand Ridge, FL",8600000US32442,69,32442,10462.0,0.2844717050610225
"Greenwood, FL",8600000US32443,0,32443,10463.0,0.0
"Lynn Haven, FL",8600000US32444,3002,32444,10464.0,123.37522392068871
"Panama City Beach, FL",8600000US32413,2956,32413,10444.0,15.615301351386002
"Clarksville, FL",8600000US32430,0,32430,10453.0,0.0
"Ebro, FL",8600000US32437,219,32437,10458.0,2.4033766849810556
"Panama City, FL",8600000US32403,2560,32403,10437.0,22.352288091097307
"Panama City, FL",8600000US32417,93,32417,,
"Malone, FL",8600000US32445,0,32445,10465.0,0.0
"Marianna, FL",8600000US32448,2367,32448,10468.0,4.945108956314761
"Wewahitchka, FL",8600000US32465,582,32465,10478.0,0.9504925627206933
"Tallahassee, FL",8600000US32395,0,32395,,
"Panama City, FL",8600000US32405,17704,32405,10439.0,359.9350417276817
"Panama City, FL",8600000US32408,4532,32408,10441.0,165.697598956968
"Cottondale, FL",8600000US32431,277,32431,10454.0,1.0070071886316958
"Mossy Head, FL",8600000US32434,108,32434,,
"Steinhatchee, FL",8600000US32359,185,32359,10433.0,0.4562338471022966
"Tallahassee, FL",8600000US32399,198,32399,10435.0,306.3649642264749
"Graceville, FL",8600000US32440,1170,32440,10461.0,4.325973618504669
"Panama City, FL",8600000US32409,816,32409,10442.0,4.16546107792403
"Mexico Beach, FL",8600000US32410,325,32410,10443.0,6.256704058398574
"Argyle, FL",8600000US32422,15,32422,,
"Cypress, FL",8600000US32432,0,32432,10455.0,0.0
"Defuniak Springs, FL",8600000US32433,2084,32433,10456.0,3.1074664439736526
"Fountain, FL",8600000US32438,150,32438,10459.0,0.9216493930932602
"Bascom, FL",8600000US32423,0,32423,10447.0,0.0
"Defuniak Springs, FL",8600000US32435,1644,32435,10457.0,4.910930741878595
"Marianna, FL",8600000US32446,4583,32446,10466.0,10.864590067128066
"Pensacola, FL",8600000US32502,4331,32502,10481.0,726.032828217213
"Pensacola, FL",8600000US32503,11085,32503,10482.0,347.9438573988276
"Panama City, FL",8600000US32406,121,32406,,
"Alford, FL",8600000US32420,112,32420,10445.0,0.8262622803323632
"Port Saint Joe, FL",8600000US32456,1795,32456,10471.0,8.437006755311547
"Panama City, FL",8600000US32402,1494,32402,,
"Blountstown, FL",8600000US32424,1413,32424,10448.0,3.4848564625233887
"Marianna, FL",8600000US32447,293,32447,10467.0,291.3721040546467
"Pensacola, FL",8600000US32504,19985,32504,10483.0,721.2384644250255
"Panama City, FL",8600000US32401,13647,32401,10436.0,492.6455851273666
"Panama City, FL",8600000US32404,5720,32404,10438.0,17.143865513856003
"Campbellton, FL",8600000US32426,101,32426,10450.0,0.8033252447495398
"Wewahitchka, FL",8600000US32449,28,32449,10469.0,0.2162230234846853
"Noma, FL",8600000US32452,6,32452,,
"Telogia, FL",8600000US32360,55,32360,,
"Panama City Beach, FL",8600000US32407,6291,32407,10440.0,175.13500024400864
"Panama City, FL",8600000US32411,24,32411,,
"Caryville, FL",8600000US32427,37,32427,10451.0,0.31428468042259566
"Point Washington, FL",8600000US32454,0,32454,,
"Port Saint Joe, FL",8600000US32457,136,32457,,
"Freeport, FL",8600000US32439,1201,32439,10460.0,4.523107685307927
"Ponce De Leon, FL",8600000US32455,216,32455,10470.0,0.35945030343446677
"Pensacola, FL",8600000US32505,10700,32505,10484.0,304.83639174450633
"Santa Rosa Beach, FL",8600000US32459,4391,32459,10472.0,30.98396178830057
"Vernon, FL",8600000US32462,139,32462,10475.0,0.3499144596342871
"Wausau, FL",8600000US32463,0,32463,10476.0,0.0
"Wacissa, FL",8600000US32361,0,32361,10434.0,0.0
"Chipley, FL",8600000US32428,3754,32428,10452.0,5.164849439706497
"Sneads, FL",8600000US32460,320,32460,10473.0,1.6667766999722509
"Pensacola, FL",8600000US32501,14461,32501,10480.0,1467.6786927479966
"Woodville, FL",8600000US32362,218,32362,,
"Altha, FL",8600000US32421,169,32421,10446.0,0.4754641159973092
"Bonifay, FL",8600000US32425,1930,32425,10449.0,2.7776304530261156
"Rosemary Beach, FL",8600000US32461,69,32461,10474.0,45.26293831251894
"Westville, FL",8600000US32464,0,32464,10477.0,0.0
"Youngstown, FL",8600000US32466,318,32466,10479.0,1.0818210150263918
"Orlando, FL",8600000US32801,30592,32801,10602.0,5175.433877369691
"Tavares, FL",8600000US32778,6138,32778,10594.0,94.46227312548945
"Titusville, FL",8600000US32780,9652,32780,10596.0,58.41421445636214
"Zellwood, FL",8600000US32798,646,32798,10601.0,80.35401541204942
"Winter Park, FL",8600000US32790,399,32790,,
"Orlando, FL",8600000US32802,1826,32802,,
"Orange City, FL",8600000US32774,30,32774,,
"Lake Mary, FL",8600000US32795,191,32795,,
"Plymouth, FL",8600000US32768,303,32768,,
"Winter Park, FL",8600000US32792,18926,32792,10599.0,594.5423487809212
"Winter Park, FL",8600000US32789,23794,32789,10598.0,1178.8731698643078
"Longwood, FL",8600000US32791,80,32791,,
"Scottsmoor, FL",8600000US32775,50,32775,,
"Mid Florida, FL",8600000US32799,16,32799,,
"Titusville, FL",8600000US32781,129,32781,,
"Sorrento, FL",8600000US32776,1369,32776,10593.0,12.239322873811249
"Winter Park, FL",8600000US32793,81,32793,,
"Orlando, FL",8600000US32808,16538,32808,10608.0,533.0933542908841
"Titusville, FL",8600000US32782,0,32782,,
"Sanford, FL",8600000US32771,25054,32771,10591.0,267.4038791173089
"Sanford, FL",8600000US32772,453,32772,,
"Titusville, FL",8600000US32783,77,32783,,
"Titusville, FL",8600000US32796,5143,32796,10600.0,135.85704278234167
"Orlando, FL",8600000US32804,16576,32804,10604.0,870.8795957471066
"Orlando, FL",8600000US32803,32996,32803,10603.0,1836.1084561597665
"Orlando, FL",8600000US32805,12289,32805,10605.0,711.3923619766254
"Umatilla, FL",8600000US32784,1076,32784,10597.0,4.581087947419873
"Maitland, FL",8600000US32794,130,32794,,
"Orlando, FL",8600000US32809,43294,32809,10609.0,1610.7450467841186
"Longwood, FL",8600000US32779,6507,32779,10595.0,133.5087570418842
"Orlando, FL",8600000US32806,22012,32806,10606.0,1276.0249053256416
"Paisley, FL",8600000US32767,81,32767,10590.0,0.49457334284241156
"Sanford, FL",8600000US32773,7386,32773,10592.0,102.82876703393819
"Orlando, FL",8600000US32807,11303,32807,10607.0,539.2551561413949
"Tangerine, FL",8600000US32777,0,32777,,
"Jacksonville, FL",8600000US32221,4683,32221,10378.0,50.32713064792006
"Jacksonville, FL",8600000US32238,0,32238,,
"Jacksonville, FL",8600000US32224,11350,32224,10381.0,207.71677519395394
"Orlando, FL",8600000US32839,10864,32839,10633.0,562.7677731324802
"Jacksonville, FL",8600000US32230,0,32230,,
"Jacksonville, FL",8600000US32231,0,32231,,
"Jacksonville, FL",8600000US32234,2027,32234,10387.0,6.042542588165094
"Jacksonville, FL",8600000US32220,3886,32220,10377.0,24.455322049184563
"Jacksonville, FL",8600000US32227,14,32227,10384.0,4.283763861800882
"Atlantic Beach, FL",8600000US32233,4977,32233,10386.0,188.56330409585487
"Jacksonville, FL",8600000US32239,216,32239,,
"Jacksonville, FL",8600000US32247,214,32247,,
"Jacksonville, FL",8600000US32228,466,32228,10385.0,1390.2272395039336
"Jacksonville, FL",8600000US32229,634,32229,,
"Jacksonville, FL",8600000US32235,0,32235,,
"Jacksonville, FL",8600000US32214,133,32214,,
"Jacksonville, FL",8600000US32256,68449,32256,10392.0,417.16538313150403
"Jacksonville, FL",8600000US32211,10010,32211,10371.0,469.19535621278635
"Jacksonville, FL",8600000US32217,6930,32217,10374.0,506.7682075125864
"Jacksonville, FL",8600000US32219,8005,32219,10376.0,57.84429940455057
"Jacksonville, FL",8600000US32225,18502,32225,10382.0,270.43703425727733
"Jacksonville Beach, FL",8600000US32240,55,32240,,
"Jacksonville, FL",8600000US32244,7094,32244,10388.0,116.16678051906344
"Jacksonville, FL",8600000US32236,1418,32236,,
"Jacksonville, FL",8600000US32215,353,32215,,
"Jacksonville, FL",8600000US32216,35157,32216,10373.0,1080.2468519378458
"Jacksonville, FL",8600000US32218,17954,32218,10375.0,71.70825920104953
"Jacksonville, FL",8600000US32245,433,32245,,
"Jacksonville, FL",8600000US32212,1294,32212,10372.0,94.40339607098026
"Jacksonville, FL",8600000US32241,0,32241,,
"Jacksonville, FL",8600000US32257,14191,32257,10393.0,449.0260223410618
"Jacksonville, FL",8600000US32246,17506,32246,10389.0,356.7111953195318
"Jacksonville, FL",8600000US32255,157,32255,,
"Jacksonville, FL",8600000US32222,961,32222,10379.0,32.1349741141247
"Jacksonville, FL",8600000US32223,6619,32223,10380.0,222.62024124850032
"Jacksonville Beach, FL",8600000US32250,15192,32250,10390.0,681.0708000264143
"Jacksonville, FL",8600000US32254,15020,32254,10391.0,468.2353006458748
"Tallahassee, FL",8600000US32310,3021,32310,10404.0,11.05592990729279
"Tallahassee, FL",8600000US32312,6071,32312,10406.0,22.478265459295628
"Chattahoochee, FL",8600000US32324,2701,32324,10412.0,14.907940432153099
"Tallahassee, FL",8600000US32303,18594,32303,10399.0,202.27603949911256
"Tallahassee, FL",8600000US32306,593,32306,,
"Lanark Village, FL",8600000US32323,0,32323,10411.0,0.0
"Jacksonville, FL",8600000US32258,12335,32258,10394.0,254.77340224339392
"Tallahassee, FL",8600000US32301,21687,32301,10398.0,810.1722700375492
"Tallahassee, FL",8600000US32313,16,32313,,
"Greensboro, FL",8600000US32330,41,32330,10415.0,4.7003368995133314
"Tallahassee, FL",8600000US32307,0,32307,,
"Tallahassee, FL",8600000US32309,4041,32309,10403.0,14.04742243651044
"Tallahassee, FL",8600000US32316,322,32316,,
"Monticello, FL",8600000US32344,1770,32344,10423.0,1.3264330805671714
"Tallahassee, FL",8600000US32314,0,32314,,
"Tallahassee, FL",8600000US32318,10,32318,,
"Midway, FL",8600000US32343,1372,32343,10422.0,19.97873895219057
"Jacksonville, FL",8600000US32267,0,32267,,
"Jacksonville, FL",8600000US32277,2449,32277,10397.0,131.94693330327667
"Tallahassee, FL",8600000US32308,24542,32308,10402.0,641.834826414827
"Apalachicola, FL",8600000US32320,1089,32320,10408.0,10.536513765984262
"Perry, FL",8600000US32347,2538,32347,10425.0,9.264012835059825
"Perry, FL",8600000US32348,2346,32348,10426.0,2.8433224401602613
"Jacksonville, FL",8600000US32260,52,32260,,
"Monticello, FL",8600000US32345,71,32345,,
"Panacea, FL",8600000US32346,215,32346,10424.0,2.511546367158571
"Pinetta, FL",8600000US32350,116,32350,10427.0,0.8750028286729375
"Quincy, FL",8600000US32351,4354,32351,10428.0,8.02562293483409
"Tallahassee, FL",8600000US32302,534,32302,,
"Tallahassee, FL",8600000US32317,1733,32317,10407.0,17.493669371142865
"Carrabelle, FL",8600000US32322,340,32322,10410.0,1.8269948701745506
"Tallahassee, FL",8600000US32305,1505,32305,10401.0,6.484323162104447
"Tallahassee, FL",8600000US32315,175,32315,,
"Quincy, FL",8600000US32352,113,32352,10429.0,0.4514932349632126
"Salem, FL",8600000US32356,0,32356,10431.0,0.0
"Crawfordville, FL",8600000US32326,0,32326,,
"Neptune Beach, FL",8600000US32266,1722,32266,10396.0,285.1037275905076
"Tallahassee, FL",8600000US32304,10238,32304,10400.0,252.2603269410136
"Shady Grove, FL",8600000US32357,0,32357,,
"Crawfordville, FL",8600000US32327,3172,32327,10413.0,5.297105876272763
"Havana, FL",8600000US32333,1578,32333,10418.0,5.75609169865538
"Saint Marks, FL",8600000US32355,93,32355,10430.0,10.507217271967118
"Sopchoppy, FL",8600000US32358,115,32358,10432.0,0.28370038093905653
"Saint Johns, FL",8600000US32259,4131,32259,10395.0,29.165257294967923
"Quincy, FL",8600000US32353,107,32353,,
"Greenville, FL",8600000US32331,333,32331,10416.0,0.442167422379036
"Lloyd, FL",8600000US32337,30,32337,,
"Madison, FL",8600000US32341,104,32341,,
"Tallahassee, FL",8600000US32311,2488,32311,10405.0,21.52819315475622
"Bristol, FL",8600000US32321,581,32321,10409.0,0.5516344772425574
"Eastpoint, FL",8600000US32328,715,32328,10414.0,2.459139818411544
"Apalachicola, FL",8600000US32329,32,32329,,
"Hosford, FL",8600000US32334,738,32334,10419.0,1.723540687383291
"Lamont, FL",8600000US32336,134,32336,10420.0,0.28566173979042275
"Gretna, FL",8600000US32332,0,32332,10417.0,0.0
"Madison, FL",8600000US32340,2406,32340,10421.0,3.9809784152243815
"Orlando, FL",8600000US32822,17742,32822,10619.0,515.273314418487
"Orlando, FL",8600000US32825,0,32825,10621.0,0.0
"Orlando, FL",8600000US32816,793,32816,,
"Orlando, FL",8600000US32821,22846,32821,10618.0,786.2998928379872
"Orlando, FL",8600000US32820,1256,32820,10617.0,32.13883896550707
"Orlando, FL",8600000US32829,675,32829,10625.0,26.580246867882156
"Orlando, FL",8600000US32833,381,32833,10629.0,4.217509098611705
"Orlando, FL",8600000US32834,0,32834,,
"Orlando, FL",8600000US32818,5599,32818,10615.0,187.45228110744492
"Orlando, FL",8600000US32817,12065,32817,10614.0,415.0622638118548
"Orlando, FL",8600000US32826,20684,32826,10622.0,829.4450257278737
"Orlando, FL",8600000US32837,18050,32837,10632.0,310.61914621655467
"Orlando, FL",8600000US32812,5846,32812,10612.0,262.6464655023572
"Orlando, FL",8600000US32828,7082,32828,10624.0,127.96050273769887
"Orlando, FL",8600000US32853,42,32853,,
"Orlando, FL",8600000US32854,68,32854,,
"Orlando, FL",8600000US32856,38,32856,,
"Orlando, FL",8600000US32819,68247,32819,10616.0,1279.5208993194394
"Orlando, FL",8600000US32824,15313,32824,10620.0,190.2892179889806
"Orlando, FL",8600000US32859,180,32859,,
"Orlando, FL",8600000US32867,0,32867,,
"Orlando, FL",8600000US32868,0,32868,,
"Orlando, FL",8600000US32811,14612,32811,10611.0,679.5777762626441
"Orlando, FL",8600000US32855,0,32855,,
"Orlando, FL",8600000US32858,0,32858,,
"Orlando, FL",8600000US32860,163,32860,,
"Orlando, FL",8600000US32862,63,32862,,
"Orlando, FL",8600000US32878,0,32878,,
"Orlando, FL",8600000US32810,18615,32810,10610.0,777.5892877394909
"Orlando, FL",8600000US32827,12381,32827,10623.0,204.2089238887396
"Orlando, FL",8600000US32857,66,32857,,
"Orlando, FL",8600000US32861,75,32861,,
"Orlando, FL",8600000US32872,11,32872,,
"Orlando, FL",8600000US32835,5460,32835,10630.0,224.42008678152126
"Orlando, FL",8600000US32869,341,32869,,
"Orlando, FL",8600000US32877,0,32877,,
"Orlando, FL",8600000US32831,0,32831,10627.0,0.0
"Orlando, FL",8600000US32830,54282,32830,10626.0,1031.3337987210791
"Orlando, FL",8600000US32814,2134,32814,10613.0,623.9206012793588
"Orlando, FL",8600000US32832,11219,32832,10628.0,76.63804217461343
"Orlando, FL",8600000US32836,4989,32836,10631.0,123.28620072308135
"Key Colony Beach, FL",8600000US33051,101,33051,10700.0,89.29889755648155
"Orlando, FL",8600000US32815,4069,32815,,
"Altamonte Springs, FL",8600000US32716,0,32716,,
"Glenwood, FL",8600000US32722,0,32722,,
"Casselberry, FL",8600000US32730,2141,32730,10574.0,696.769087274803
"Geneva, FL",8600000US32732,590,32732,10575.0,4.061375758271761
"Mid Florida, FL",8600000US32745,0,32745,,
"Lake Mary, FL",8600000US32746,33151,32746,10580.0,580.0036587241746
"Longwood, FL",8600000US32750,17538,32750,10581.0,657.5453156251258
"Deland, FL",8600000US32723,0,32723,,
"Eustis, FL",8600000US32736,676,32736,10577.0,2.476623558725531
"Longwood, FL",8600000US32752,515,32752,,
"Winter Springs, FL",8600000US32708,6913,32708,10565.0,144.77908058938092
"Deland, FL",8600000US32724,7565,32724,10571.0,30.80759138146534
"Mims, FL",8600000US32754,770,32754,10583.0,2.147947547411005
"Deltona, FL",8600000US32725,3615,32725,10572.0,60.92452691514986
"Eustis, FL",8600000US32727,0,32727,,
"Deltona, FL",8600000US32728,73,32728,,
"Goldenrod, FL",8600000US32733,21,32733,,
"Debary, FL",8600000US32713,2859,32713,10568.0,53.407266874057726
"Casselberry, FL",8600000US32718,0,32718,,
"Lake Monroe, FL",8600000US32747,0,32747,,
"Oviedo, FL",8600000US32762,125,32762,,
"Orange City, FL",8600000US32763,8483,32763,10586.0,194.98932374263836
"Clarcona, FL",8600000US32710,20,32710,,
"Deltona, FL",8600000US32739,0,32739,,
"Winter Springs, FL",8600000US32719,0,32719,,
"Deltona, FL",8600000US32738,1731,32738,10578.0,25.844995869055904
"Lake Helen, FL",8600000US32744,368,32744,10579.0,10.586239172082454
"Apopka, FL",8600000US32712,3476,32712,10567.0,22.502819374743627
"Altamonte Springs, FL",8600000US32714,18276,32714,10569.0,826.4377228574831
"Deland, FL",8600000US32721,369,32721,,
"Eustis, FL",8600000US32726,5377,32726,10573.0,169.94273400785775
"Grand Island, FL",8600000US32735,0,32735,10576.0,0.0
"Oviedo, FL",8600000US32766,798,32766,10589.0,7.036515503414408
"Altamonte Springs, FL",8600000US32715,23,32715,,
"Christmas, FL",8600000US32709,0,32709,10566.0,0.0
"Maitland, FL",8600000US32751,23174,32751,10582.0,1273.2769045404405
"Oak Hill, FL",8600000US32759,227,32759,10585.0,2.1424851742621462
"Deland, FL",8600000US32720,11493,32720,10570.0,70.68137360753451
"Mount Dora, FL",8600000US32757,7909,32757,10584.0,83.96569566587424
"Osteen, FL",8600000US32764,351,32764,10587.0,1.4941284264680126
"Debary, FL",8600000US32753,0,32753,,
"Mount Dora, FL",8600000US32756,283,32756,,
"Oviedo, FL",8600000US32765,13278,32765,10588.0,131.08409428680073
"Miami Beach, FL",8600000US33141,5174,33141,10736.0,862.6700622142843
